nama_menu,harga_menu,kategori_course,profil_rasa,nama_restoran,link_restoran,alamat,link_alamat
Hazelnut Latte,28000,Beverage,creamy manis dingin kopi hazelnut,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur",https://maps.app.goo.gl/E7ynT9zMQub7SbqM9
Creamy Aren Latte,24000,Beverage,creamy manis legit dingin gula aren,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur",https://maps.app.goo.gl/E7ynT9zMQub7SbqM9
Kopi Susu Black Aren,23000,Beverage,pahit manis dingin kopi gula aren,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur",https://maps.app.goo.gl/E7ynT9zMQub7SbqM9
Kopi Kenangan Mantan,22000,Beverage,creamy manis dingin kopi gula aren,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur",https://maps.app.goo.gl/E7ynT9zMQub7SbqM9
Caramel Macchiato,30000,Beverage,creamy manis dingin kopi karamel,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur",https://maps.app.goo.gl/E7ynT9zMQub7SbqM9
Matcha Espresso,28000,Beverage,pahit creamy dingin matcha kopi,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur",https://maps.app.goo.gl/E7ynT9zMQub7SbqM9
Mocha Latte,31000,Beverage,manis creamy pahit dingin kopi coklat,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur",https://maps.app.goo.gl/E7ynT9zMQub7SbqM9
Vanilla Latte,28000,Beverage,creamy manis dingin kopi vanilla,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur",https://maps.app.goo.gl/E7ynT9zMQub7SbqM9
Avocado Coffee,34000,Beverage,creamy manis dingin kopi alpukat,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur",https://maps.app.goo.gl/E7ynT9zMQub7SbqM9
Americano,20000,Beverage,pahit segar dingin kopi hitam,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur",https://maps.app.goo.gl/E7ynT9zMQub7SbqM9
Cappuccino,24000,Beverage,creamy pahit manis dingin kopi susu,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur",https://maps.app.goo.gl/E7ynT9zMQub7SbqM9
Latte,24000,Beverage,creamy milky manis dingin kopi,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur",https://maps.app.goo.gl/E7ynT9zMQub7SbqM9
Caramel Latte,28000,Beverage,creamy manis dingin kopi karamel,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur",https://maps.app.goo.gl/E7ynT9zMQub7SbqM9
Dua Shot Iced Shaken,28000,Beverage,pahit creamy dingin double espresso,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur",https://maps.app.goo.gl/E7ynT9zMQub7SbqM9
Butterscotch Aren Latte,22000,Beverage,manis creamy legit dingin butterscotch aren,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur",https://maps.app.goo.gl/E7ynT9zMQub7SbqM9
Butterscotch Sea Salt Latte,27000,Beverage,manis gurih creamy dingin butterscotch,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur",https://maps.app.goo.gl/E7ynT9zMQub7SbqM9
Cafe Malt Latte,26000,Beverage,creamy manis dingin kopi malt,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur",https://maps.app.goo.gl/E7ynT9zMQub7SbqM9
Spanish Latte,21000,Beverage,creamy manis pekat dingin kopi susu,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur",https://maps.app.goo.gl/E7ynT9zMQub7SbqM9
Pistachio Aren Latte,22000,Beverage,creamy gurih manis dingin pistachio aren,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur",https://maps.app.goo.gl/E7ynT9zMQub7SbqM9
Toffee Nut Choco Macchiato,25000,Beverage,manis creamy dingin coklat toffee kacang,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur",https://maps.app.goo.gl/E7ynT9zMQub7SbqM9
Toffee Nut Latte,22000,Beverage,creamy manis dingin toffee kacang,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur",https://maps.app.goo.gl/E7ynT9zMQub7SbqM9
Toffee Nut Oat Latte,25000,Beverage,creamy manis dingin oat toffee kacang,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur",https://maps.app.goo.gl/E7ynT9zMQub7SbqM9
Toffee Nut Aren Latte,24000,Beverage,creamy manis legit dingin toffee aren,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur",https://maps.app.goo.gl/E7ynT9zMQub7SbqM9
Dua Shot OG Aren,28000,Beverage,pahit manis dingin double espresso aren,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur",https://maps.app.goo.gl/E7ynT9zMQub7SbqM9
OG Aren Speculoos Latte,24000,Beverage,creamy manis dingin aren speculoos,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur",https://maps.app.goo.gl/E7ynT9zMQub7SbqM9
Mocha Caramel,29000,Beverage,manis creamy dingin moka karamel,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur",https://maps.app.goo.gl/E7ynT9zMQub7SbqM9
Avocado Caramel,30000,Beverage,creamy manis dingin alpukat karamel,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur",https://maps.app.goo.gl/E7ynT9zMQub7SbqM9
Avocado Milk,26000,Beverage,creamy manis dingin susu alpukat,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur",https://maps.app.goo.gl/E7ynT9zMQub7SbqM9
Caramel Dutch Choco,31000,Beverage,manis creamy dingin coklat karamel,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur",https://maps.app.goo.gl/E7ynT9zMQub7SbqM9
Dutch Chocolate,26000,Beverage,manis creamy dingin coklat,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur",https://maps.app.goo.gl/E7ynT9zMQub7SbqM9
Hazelnut Choco Milk Tea,23000,Beverage,manis creamy dingin milk tea coklat hazelnut,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur",https://maps.app.goo.gl/E7ynT9zMQub7SbqM9
Hazelnut Dutch Choco,31000,Beverage,manis creamy dingin coklat hazelnut,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur",https://maps.app.goo.gl/E7ynT9zMQub7SbqM9
Kenangan Milk Tea,21000,Beverage,manis creamy segar dingin milk tea,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur",https://maps.app.goo.gl/E7ynT9zMQub7SbqM9
Lemon Black Tea,19000,Beverage,manis asam segar dingin teh lemon,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur",https://maps.app.goo.gl/E7ynT9zMQub7SbqM9
Matcha Latte,27000,Beverage,creamy manis pahit dingin matcha susu,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur",https://maps.app.goo.gl/E7ynT9zMQub7SbqM9
Milo Dinosaurus,23000,Beverage,manis creamy dingin coklat malt,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur",https://maps.app.goo.gl/E7ynT9zMQub7SbqM9
Oreo Shake,26000,Beverage,manis creamy dingin oreo susu,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur",https://maps.app.goo.gl/E7ynT9zMQub7SbqM9
Raspberry Hibiscus,22000,Beverage,asam manis floral segar raspberry hibiscus,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur",https://maps.app.goo.gl/E7ynT9zMQub7SbqM9
Susu Grass Jelly,24000,Beverage,manis creamy dingin susu cincau,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur",https://maps.app.goo.gl/E7ynT9zMQub7SbqM9
Milk Oreo Crumble,29000,Beverage,manis creamy crunchy dingin oreo,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur",https://maps.app.goo.gl/E7ynT9zMQub7SbqM9
Butterscotch Sea Salt Crumble,25000,Beverage,manis gurih crunchy dingin butterscotch,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur",https://maps.app.goo.gl/E7ynT9zMQub7SbqM9
OG Aren Milky Speculoos,26000,Beverage,creamy manis legit dingin aren speculoos,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur",https://maps.app.goo.gl/E7ynT9zMQub7SbqM9
Choco Caramel,22000,Beverage,manis creamy dingin coklat karamel,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur",https://maps.app.goo.gl/E7ynT9zMQub7SbqM9
Join the Dark Side Cookie,23000,Dessert,manis creamy chewy coklat pekat cookies,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur",https://maps.app.goo.gl/E7ynT9zMQub7SbqM9
Choco Chip Cookies,16000,Dessert,manis buttery crunchy coklat chip cookies,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur",https://maps.app.goo.gl/E7ynT9zMQub7SbqM9
Roti Srikaya,17000,Dessert,manis creamy lembut srikaya roti,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur",https://maps.app.goo.gl/E7ynT9zMQub7SbqM9
Roti Coklat Klasik,12000,Dessert,manis creamy coklat roti lembut,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur",https://maps.app.goo.gl/E7ynT9zMQub7SbqM9
Roti Keju Manis,16000,Dessert,manis gurih creamy keju roti,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur",https://maps.app.goo.gl/E7ynT9zMQub7SbqM9
Roti Susu Manis,13000,Dessert,manis creamy lembut susu roti,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur",https://maps.app.goo.gl/E7ynT9zMQub7SbqM9
Butter Croissant,17000,Dessert,gurih buttery flaky croissant,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur",https://maps.app.goo.gl/E7ynT9zMQub7SbqM9
Chocolate Croissant,21000,Dessert,manis buttery flaky coklat croissant,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur",https://maps.app.goo.gl/E7ynT9zMQub7SbqM9
Friend Chip Cookie,19000,Dessert,manis buttery crunchy cookies coklat,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur",https://maps.app.goo.gl/E7ynT9zMQub7SbqM9
Ayam Penyet Dada Sambal Ijo,24000,Main Course,gurih asin pedas savory ayam penyet sambal ijo,Abak Geprek Mamareza,https://gofood.co.id/jakarta/restaurant/ayam-bakar-dan-ayam-geprek-mama-reza-kalisari-4d3f8fdc-ddad-4619-91ec-15bd43808c97,"Jalan Kenanga I, No. 2 Kalisari, Pasar Rebo, Kota Jakarta Timur, Dki Jakarta, Indonesia",https://maps.app.goo.gl/YcCu2qwHMTZUa83P6
Ayam Penyet Paha Sambal Ijo,24000,Main Course,gurih asin pedas juicy ayam penyet sambal ijo,Abak Geprek Mamareza,https://gofood.co.id/jakarta/restaurant/ayam-bakar-dan-ayam-geprek-mama-reza-kalisari-4d3f8fdc-ddad-4619-91ec-15bd43808c97,"Jalan Kenanga I, No. 2 Kalisari, Pasar Rebo, Kota Jakarta Timur, Dki Jakarta, Indonesia",https://maps.app.goo.gl/YcCu2qwHMTZUa83P6
Ayam Bakar Paha Manis,27000,Main Course,gurih asin manis smoky ayam bakar,Abak Geprek Mamareza,https://gofood.co.id/jakarta/restaurant/ayam-bakar-dan-ayam-geprek-mama-reza-kalisari-4d3f8fdc-ddad-4619-91ec-15bd43808c97,"Jalan Kenanga I, No. 2 Kalisari, Pasar Rebo, Kota Jakarta Timur, Dki Jakarta, Indonesia",https://maps.app.goo.gl/YcCu2qwHMTZUa83P6
Ayam Bakar Paha Pedas Manis,27000,Main Course,gurih asin pedas manis smoky ayam bakar,Abak Geprek Mamareza,https://gofood.co.id/jakarta/restaurant/ayam-bakar-dan-ayam-geprek-mama-reza-kalisari-4d3f8fdc-ddad-4619-91ec-15bd43808c97,"Jalan Kenanga I, No. 2 Kalisari, Pasar Rebo, Kota Jakarta Timur, Dki Jakarta, Indonesia",https://maps.app.goo.gl/YcCu2qwHMTZUa83P6
Ayam Bakar Dada Pedas Manis,27000,Main Course,gurih asin pedas manis smoky ayam bakar,Abak Geprek Mamareza,https://gofood.co.id/jakarta/restaurant/ayam-bakar-dan-ayam-geprek-mama-reza-kalisari-4d3f8fdc-ddad-4619-91ec-15bd43808c97,"Jalan Kenanga I, No. 2 Kalisari, Pasar Rebo, Kota Jakarta Timur, Dki Jakarta, Indonesia",https://maps.app.goo.gl/YcCu2qwHMTZUa83P6
Ayam Bakar Dada Manis,27000,Main Course,gurih asin manis smoky ayam bakar,Abak Geprek Mamareza,https://gofood.co.id/jakarta/restaurant/ayam-bakar-dan-ayam-geprek-mama-reza-kalisari-4d3f8fdc-ddad-4619-91ec-15bd43808c97,"Jalan Kenanga I, No. 2 Kalisari, Pasar Rebo, Kota Jakarta Timur, Dki Jakarta, Indonesia",https://maps.app.goo.gl/YcCu2qwHMTZUa83P6
Ayam Geprek,24000,Main Course,gurih asin pedas crispy ayam geprek,Abak Geprek Mamareza,https://gofood.co.id/jakarta/restaurant/ayam-bakar-dan-ayam-geprek-mama-reza-kalisari-4d3f8fdc-ddad-4619-91ec-15bd43808c97,"Jalan Kenanga I, No. 2 Kalisari, Pasar Rebo, Kota Jakarta Timur, Dki Jakarta, Indonesia",https://maps.app.goo.gl/YcCu2qwHMTZUa83P6
Geprek Keju,32000,Main Course,gurih asin pedas creamy ayam keju,Abak Geprek Mamareza,https://gofood.co.id/jakarta/restaurant/ayam-bakar-dan-ayam-geprek-mama-reza-kalisari-4d3f8fdc-ddad-4619-91ec-15bd43808c97,"Jalan Kenanga I, No. 2 Kalisari, Pasar Rebo, Kota Jakarta Timur, Dki Jakarta, Indonesia",https://maps.app.goo.gl/YcCu2qwHMTZUa83P6
Indomie Keju,27000,Main Course,gurih asin creamy mie keju,Abak Geprek Mamareza,https://gofood.co.id/jakarta/restaurant/ayam-bakar-dan-ayam-geprek-mama-reza-kalisari-4d3f8fdc-ddad-4619-91ec-15bd43808c97,"Jalan Kenanga I, No. 2 Kalisari, Pasar Rebo, Kota Jakarta Timur, Dki Jakarta, Indonesia",https://maps.app.goo.gl/YcCu2qwHMTZUa83P6
Indomie Mozzarella,32000,Main Course,gurih asin creamy cheesy mie mozzarella,Abak Geprek Mamareza,https://gofood.co.id/jakarta/restaurant/ayam-bakar-dan-ayam-geprek-mama-reza-kalisari-4d3f8fdc-ddad-4619-91ec-15bd43808c97,"Jalan Kenanga I, No. 2 Kalisari, Pasar Rebo, Kota Jakarta Timur, Dki Jakarta, Indonesia",https://maps.app.goo.gl/YcCu2qwHMTZUa83P6
Indomie Ayam Geprek,32000,Main Course,gurih asin pedas savory mie ayam geprek,Abak Geprek Mamareza,https://gofood.co.id/jakarta/restaurant/ayam-bakar-dan-ayam-geprek-mama-reza-kalisari-4d3f8fdc-ddad-4619-91ec-15bd43808c97,"Jalan Kenanga I, No. 2 Kalisari, Pasar Rebo, Kota Jakarta Timur, Dki Jakarta, Indonesia",https://maps.app.goo.gl/YcCu2qwHMTZUa83P6
Indomie Komplit Ayam Geprek Keju,45000,Main Course,gurih asin pedas creamy mie ayam keju,Abak Geprek Mamareza,https://gofood.co.id/jakarta/restaurant/ayam-bakar-dan-ayam-geprek-mama-reza-kalisari-4d3f8fdc-ddad-4619-91ec-15bd43808c97,"Jalan Kenanga I, No. 2 Kalisari, Pasar Rebo, Kota Jakarta Timur, Dki Jakarta, Indonesia",https://maps.app.goo.gl/YcCu2qwHMTZUa83P6
Ayam Geprek Mozzarella,45000,Main Course,gurih asin pedas cheesy ayam mozzarella,Abak Geprek Mamareza,https://gofood.co.id/jakarta/restaurant/ayam-bakar-dan-ayam-geprek-mama-reza-kalisari-4d3f8fdc-ddad-4619-91ec-15bd43808c97,"Jalan Kenanga I, No. 2 Kalisari, Pasar Rebo, Kota Jakarta Timur, Dki Jakarta, Indonesia",https://maps.app.goo.gl/YcCu2qwHMTZUa83P6
Indomie Ayam Geprek Mozzarella,50000,Main Course,gurih asin pedas cheesy mie ayam mozzarella,Abak Geprek Mamareza,https://gofood.co.id/jakarta/restaurant/ayam-bakar-dan-ayam-geprek-mama-reza-kalisari-4d3f8fdc-ddad-4619-91ec-15bd43808c97,"Jalan Kenanga I, No. 2 Kalisari, Pasar Rebo, Kota Jakarta Timur, Dki Jakarta, Indonesia",https://maps.app.goo.gl/YcCu2qwHMTZUa83P6
Ayam Ungkep Bagian Dada,24000,Main Course,gurih asin rempah ayam ungkep,Abak Geprek Mamareza,https://gofood.co.id/jakarta/restaurant/ayam-bakar-dan-ayam-geprek-mama-reza-kalisari-4d3f8fdc-ddad-4619-91ec-15bd43808c97,"Jalan Kenanga I, No. 2 Kalisari, Pasar Rebo, Kota Jakarta Timur, Dki Jakarta, Indonesia",https://maps.app.goo.gl/YcCu2qwHMTZUa83P6
